2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 23:15:15,710 INFO: 126,[24.0, 6.0, 36.5],[155.0, 46.0, 19.6],W,N,31.3,15.3,53.4,night
2019-04-04 23:15:46,033 INFO: 127,[25.0, 45.0, 45.4],[154.0, 12.0, 29.8],W,N,14.0,5.7,80.3,night
2019-04-04 23:16:16,292 INFO: 128,[27.0, 12.0, 33.1],[152.0, 46.0, 59.1],W,N,8.2,3.0,88.8,night
2019-04-04 23:16:46,817 INFO: 129,[28.0, 35.0, 32.6],[151.0, 21.0, 54.3],W,N,9.4,10.9,79.7,night
2019-04-04 23:17:17,185 INFO: 130,[29.0, 57.0, 27.7],[149.0, 54.0, 21.8],W,N,19.5,32.1,48.4,night
2019-04-04 23:17:47,416 INFO: 131,[31.0, 20.0, 52.9],[148.0, 21.0, 7.9],W,N,4.5,47.5,48.0,night
2019-04-04 23:18:17,545 INFO: 132,[32.0, 40.0, 19.3],[146.0, 48.0, 2.4],W,N,1.4,13.8,84.8,night
2019-04-04 23:18:47,638 INFO: 133,[33.0, 58.0, 23.1],[145.0, 11.0, 56.4],W,N,0.6,11.0,88.3,night
2019-04-04 23:19:17,754 INFO: 134,[35.0, 14.0, 57.3],[143.0, 32.0, 38.5],W,N,7.4,18.2,74.4,night
2019-04-04 23:19:47,990 INFO: 135,[36.0, 29.0, 54.8],[141.0, 49.0, 57.3],W,N,21.6,38.8,39.7,night
2019-04-04 23:20:18,289 INFO: 136,[37.0, 45.0, 32.1],[140.0, 0.0, 5.0],W,N,23.6,34.8,41.5,day
2019-04-04 23:20:48,740 INFO: 137,[38.0, 56.0, 48.0],[138.0, 9.0, 55.1],W,N,20.5,31.2,48.3,night
2019-04-04 23:21:18,992 INFO: 138,[40.0, 6.0, 1.6],[136.0, 15.0, 47.6],W,N,12.9,21.6,65.5,night
2019-04-04 23:21:49,030 INFO: 139,[41.0, 15.0, 15.3],[134.0, 13.0, 30.9],W,N,0.1,0.5,99.4,night
2019-04-04 23:22:19,215 INFO: 140,[42.0, 19.0, 50.7],[132.0, 10.0, 48.2],W,N,6.6,27.8,65.7,night
2019-04-04 23:22:49,449 INFO: 141,[43.0, 21.0, 53.6],[130.0, 3.0, 38.5],W,N,0.0,3.1,96.9,night
2019-04-04 23:23:19,637 INFO: 142,[44.0, 21.0, 13.0],[127.0, 51.0, 54.2],W,N,23.2,46.0,30.8,night
2019-04-04 23:23:49,694 INFO: 143,[45.0, 17.0, 37.3],[125.0, 35.0, 29.8],W,N,0.1,1.5,98.5,night
